latitude,longitude,altitude,geometry,id,type,firstName,lastName,weight,displayWeight,height,displayHeight,age,dateOfBirth,debutYear,headshotUrl,jersey,positionName,positionDisplayName,birthCity,birthState,birthCountry,teamId,teamUrl,statsUrl,active,statusType,statusName,league,birthStateAbbr,country2Code
42.8854,-78.8785,,Point,4574551,football,Isaiah,Land,225,225 lbs,76,"6' 4""",23,2000-02-05T08:00:00.000Z,,,53,Linebacker,LB,Buffalo,New York,United States,6,{api}football/leagues/nfl/seasons/2023/teams/6?lang=en&region=us,,true,active,Active,nfl,NY,US
27.7712,-82.6388,,Point,4259550,football,Matt,Landers,203,203 lbs,77,"6' 5""",24,1999-06-16T07:00:00.000Z,,,,Wide Receiver,WR,St Petersburg,Florida,United States,26,{api}football/leagues/nfl/seasons/2023/teams/26?lang=en&region=us,,true,active,Active,nfl,FL,US
37.832,-122.0054,,Point,4243181,football,Nate,Landman,235,235 lbs,75,"6' 3""",24,1998-11-19T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4243181.png,53,Linebacker,LB,Danville,California,United States,1,{api}football/leagues/nfl/seasons/2023/teams/1?lang=en&region=us,{api}football/leagues/nfl/athletes/4243181/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
35.1726,-78.9758,,Point,3122793,football,Harold,Landry III,252,252 lbs,74,"6' 2""",27,1996-06-05T07:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nfl/players/full/3122793.png,58,Linebacker,LB,Spring Lake,North Carolina,United States,10,{api}football/leagues/nfl/seasons/2023/teams/10?lang=en&region=us,{api}football/leagues/nfl/athletes/3122793/statistics?lang=en&region=us,true,active,Active,nfl,NC,US
34.055,-117.75,,Point,4243183,football,Terrance,Lang,290,290 lbs,79,"6' 7""",24,1999-01-23T08:00:00.000Z,,,,Defensive End,DE,Pomona,California,United States,24,{api}football/leagues/nfl/seasons/2023/teams/24?lang=en&region=us,,true,active,Active,nfl,CA,US
37.9378,-122.3429,,Point,4569637,football,Derrick,Langford Jr.,200,200 lbs,75,"6' 3""",23,1999-08-20T07:00:00.000Z,,,,Cornerback,CB,Richmond,California,United States,20,{api}football/leagues/nfl/seasons/2023/teams/20?lang=en&region=us,,true,active,Active,nfl,CA,US
38.7394,-89.6767,,Point,4430027,football,Sam,LaPorta,245,245 lbs,75,"6' 3""",22,2001-01-12T08:00:00.000Z,,,87,Tight End,TE,Highland,Illinois,United States,8,{api}football/leagues/nfl/seasons/2023/teams/8?lang=en&region=us,,true,active,Active,nfl,IL,US
40.7603,-111.8882,,Point,17196,football,Tyler,Larsen,335,335 lbs,76,"6' 4""",32,1991-07-08T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nfl/players/full/17196.png,69,Center,C,Salt Lake City,Utah,United States,28,{api}football/leagues/nfl/seasons/2023/teams/28?lang=en&region=us,{api}football/leagues/nfl/athletes/17196/statistics?lang=en&region=us,true,active,Active,nfl,UT,US
33.6065,-88.6504,,Point,4040971,football,Scott,Lashley,315,315 lbs,79,"6' 7""",25,1998-07-13T07:00:00.000Z,,,,Offensive Tackle,OT,West Point,Mississippi,United States,18,{api}football/leagues/nfl/seasons/2023/teams/18?lang=en&region=us,,true,active,Active,nfl,MS,US
33.3034,-111.8408,,Point,4035912,football,Kwamie,Lassiter II,185,185 lbs,71,"5' 11""",25,1998-01-21T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4035912.png,18,Wide Receiver,WR,Chandler,Arizona,United States,4,{api}football/leagues/nfl/seasons/2023/teams/4?lang=en&region=us,{api}football/leagues/nfl/athletes/4035912/statistics?lang=en&region=us,true,active,Active,nfl,AZ,US
41.5047,-81.6907,,Point,3121421,football,Marshon,Lattimore,192,192 lbs,72,"6' 0""",27,1996-05-19T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nfl/players/full/3121421.png,23,Cornerback,CB,Cleveland,Ohio,United States,18,{api}football/leagues/nfl/seasons/2023/teams/18?lang=en&region=us,{api}football/leagues/nfl/athletes/3121421/statistics?lang=en&region=us,true,active,Active,nfl,OH,US
40.7603,-111.8882,,Point,4372026,football,Cameron,Latu,244,244 lbs,77,"6' 5""",23,2000-02-24T08:00:00.000Z,,,,Tight End,TE,Salt Lake City,Utah,United States,25,{api}football/leagues/nfl/seasons/2023/teams/25?lang=en&region=us,,true,active,Active,nfl,UT,US
39.3762,-104.8599,,Point,4360730,football,Nolan,Laufenberg,312,312 lbs,75,"6' 3""",24,1999-03-25T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4360730.png,74,Guard,G,Castle Rock,Colorado,United States,28,{api}football/leagues/nfl/seasons/2023/teams/28?lang=en&region=us,,true,active,Active,nfl,CO,US
33.5616,-81.7221,,Point,16802,football,DeMarcus,Lawrence,265,265 lbs,75,"6' 3""",31,1992-04-28T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nfl/players/full/16802.png,90,Defensive End,DE,Aiken,South Carolina,United States,6,{api}football/leagues/nfl/seasons/2023/teams/6?lang=en&region=us,{api}football/leagues/nfl/athletes/16802/statistics?lang=en&region=us,true,active,Active,nfl,SC,US
35.9751,-78.508,,Point,4035483,football,Dexter,Lawrence,342,342 lbs,76,"6' 4""",25,1997-11-12T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/4035483.png,97,Defensive Tackle,DT,Wake Forest,North Carolina,United States,19,{api}football/leagues/nfl/seasons/2023/teams/19?lang=en&region=us,{api}football/leagues/nfl/athletes/4035483/statistics?lang=en&region=us,true,active,Active,nfl,NC,US
32.5098,-92.1188,,Point,4035452,football,Rashard,Lawrence,308,308 lbs,74,"6' 2""",24,1998-08-27T07:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4035452.png,90,Defensive Tackle,DT,Monroe,Louisiana,United States,22,{api}football/leagues/nfl/seasons/2023/teams/22?lang=en&region=us,{api}football/leagues/nfl/athletes/4035452/statistics?lang=en&region=us,true,active,Active,nfl,LA,US
34.1652,-84.7954,,Point,4360310,football,Trevor,Lawrence,213,213 lbs,78,"6' 6""",23,1999-10-06T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4360310.png,16,Quarterback,QB,Cartersville,Georgia,United States,30,{api}football/leagues/nfl/seasons/2023/teams/30?lang=en&region=us,{api}football/leagues/nfl/athletes/4360310/statistics?lang=en&region=us,true,active,Active,nfl,GA,US
34.0755,-84.2945,,Point,3051911,football,Carl,Lawson,265,265 lbs,74,"6' 2""",28,1995-06-29T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nfl/players/full/3051911.png,58,Defensive End,DE,Alpharetta,Georgia,United States,20,{api}football/leagues/nfl/seasons/2023/teams/20?lang=en&region=us,{api}football/leagues/nfl/athletes/3051911/statistics?lang=en&region=us,true,active,Active,nfl,GA,US
34.7242,-82.7812,,Point,2977679,football,Shaq,Lawson,265,265 lbs,75,"6' 3""",29,1994-06-17T07:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nfl/players/full/2977679.png,90,Defensive End,DE,Central,South Carolina,United States,2,{api}football/leagues/nfl/seasons/2023/teams/2?lang=en&region=us,{api}football/leagues/nfl/athletes/2977679/statistics?lang=en&region=us,true,active,Active,nfl,SC,US
29.0279,-81.3054,,Point,4258237,football,Raheem,Layne,192,192 lbs,71,"5' 11""",24,1999-07-02T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4258237.png,41,Safety,S,DeLand,Florida,United States,24,{api}football/leagues/nfl/seasons/2023/teams/24?lang=en&region=us,{api}football/leagues/nfl/athletes/4258237/statistics?lang=en&region=us,true,active,Active,nfl,FL,US
41.6251,-93.7124,,Point,3128390,football,Allen,Lazard,227,227 lbs,77,"6' 5""",27,1995-12-11T08:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nfl/players/full/3128390.png,10,Wide Receiver,WR,Urbandale,Iowa,United States,20,{api}football/leagues/nfl/seasons/2023/teams/20?lang=en&region=us,{api}football/leagues/nfl/athletes/3128390/statistics?lang=en&region=us,true,active,Active,nfl,IA,US
29.4246,-98.4946,,Point,4426359,football,DeMarvin,Leal,290,290 lbs,76,"6' 4""",23,2000-07-01T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4426359.png,98,Defensive End,DE,San Antonio,Texas,United States,23,{api}football/leagues/nfl/seasons/2023/teams/23?lang=en&region=us,{api}football/leagues/nfl/athletes/4426359/statistics?lang=en&region=us,true,active,Active,nfl,TX,US
30.421,-87.2173,,Point,4241466,football,Alex,Leatherwood,312,312 lbs,77,"6' 5""",24,1999-01-05T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4241466.png,72,Offensive Tackle,OT,Pensacola,Florida,United States,3,{api}football/leagues/nfl/seasons/2023/teams/3?lang=en&region=us,{api}football/leagues/nfl/athletes/4241466/statistics?lang=en&region=us,true,active,Active,nfl,FL,US
45.5118,-122.6756,,Point,3053801,football,Dallin,Leavitt,195,195 lbs,70,"5' 10""",28,1994-08-08T07:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nfl/players/full/3053801.png,6,Safety,S,Portland,Oregon,United States,9,{api}football/leagues/nfl/seasons/2023/teams/9?lang=en&region=us,{api}football/leagues/nfl/athletes/3053801/statistics?lang=en&region=us,true,active,Active,nfl,OR,US
31.7366,-81.4341,,Point,4240686,football,Richard,LeCounte III,196,196 lbs,71,"5' 11""",24,1998-09-11T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4240686.png,26,Safety,S,Riceboro,Georgia,United States,14,{api}football/leagues/nfl/seasons/2023/teams/14?lang=en&region=us,{api}football/leagues/nfl/athletes/4240686/statistics?lang=en&region=us,true,active,Active,nfl,GA,US
28.5382,-81.3774,,Point,3892689,football,Jeremiah,Ledbetter,299,299 lbs,75,"6' 3""",29,1994-06-02T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nfl/players/full/3892689.png,99,Defensive End,DE,Orlando,Florida,United States,30,{api}football/leagues/nfl/seasons/2023/teams/30?lang=en&region=us,{api}football/leagues/nfl/athletes/3892689/statistics?lang=en&region=us,true,active,Active,nfl,FL,US
33.8545,-84.2115,,Point,3728308,football,Jonathan,Ledbetter,280,280 lbs,76,"6' 4""",25,1997-09-12T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3728308.png,93,Defensive End,DE,Tucker,Georgia,United States,22,{api}football/leagues/nfl/seasons/2023/teams/22?lang=en&region=us,{api}football/leagues/nfl/athletes/3728308/statistics?lang=en&region=us,true,active,Active,nfl,GA,US
38.8904,-77.0319,,Point,4248503,football,Ed,Lee,185,185 lbs,69,"5' 9""",,,,,,Wide Receiver,WR,Washington,District of Columbia,United States,17,{api}football/leagues/nfl/seasons/2023/teams/17?lang=en&region=us,,true,active,Active,nfl,DC,US
30.3315,-81.6562,,Point,4369308,football,Ricky,Lee,305,305 lbs,78,"6' 6""",23,1999-11-16T08:00:00.000Z,,,61,Offensive Tackle,OT,Jacksonville,Florida,United States,29,{api}football/leagues/nfl/seasons/2023/teams/29?lang=en&region=us,,true,active,Active,nfl,FL,US
31.3127,-92.4457,,Point,3126261,football,John,Leglue,310,310 lbs,79,"6' 7""",27,1996-04-17T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3126261.png,72,Offensive Tackle,OT,Alexandria,Louisiana,United States,10,{api}football/leagues/nfl/seasons/2023/teams/10?lang=en&region=us,{api}football/leagues/nfl/athletes/3126261/statistics?lang=en&region=us,true,active,Active,nfl,LA,US
46.6045,-120.5072,,Point,3915142,football,Shane,Lemieux,310,310 lbs,76,"6' 4""",26,1997-05-12T07:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/3915142.png,66,Guard,G,Yakima,Washington,United States,19,{api}football/leagues/nfl/seasons/2023/teams/19?lang=en&region=us,{api}football/leagues/nfl/athletes/3915142/statistics?lang=en&region=us,true,active,Active,nfl,WA,US
37.8051,-122.2731,,Point,16848,football,Charles,Leno Jr.,302,302 lbs,75,"6' 3""",31,1991-10-09T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nfl/players/full/16848.png,72,Offensive Tackle,OT,Oakland,California,United States,28,{api}football/leagues/nfl/seasons/2023/teams/28?lang=en&region=us,{api}football/leagues/nfl/athletes/16848/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
34.0536,-118.2454,,Point,4242488,football,Deommodore,Lenoir,200,200 lbs,70,"5' 10""",23,1999-10-06T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4242488.png,38,Cornerback,CB,Los Angeles,California,United States,25,{api}football/leagues/nfl/seasons/2023/teams/25?lang=en&region=us,{api}football/leagues/nfl/athletes/4242488/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
-34.9258,138.5998,,Point,4241264,football,Matt,Leo,280,280 lbs,79,"6' 7""",31,1992-05-08T07:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4241264.png,66,Defensive End,DE,Adelaide,South Australia,Australia,21,{api}football/leagues/nfl/seasons/2023/teams/21?lang=en&region=us,,true,active,Active,nfl,SA,AU
40.5912,-73.9446,,Point,4368468,football,Titus,Leo,245,245 lbs,76,"6' 4""",23,1999-08-26T07:00:00.000Z,,,,Linebacker,LB,Sheepshead Bay,New York,United States,11,{api}football/leagues/nfl/seasons/2023/teams/11?lang=en&region=us,,true,active,Active,nfl,NY,US
51.0451,-114.0571,,Point,4690171,football,Deane,Leonard,195,195 lbs,72,"6' 0""",23,1999-11-20T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4690171.png,33,Cornerback,CB,Calgary,Alberta,Canada,24,{api}football/leagues/nfl/seasons/2023/teams/24?lang=en&region=us,{api}football/leagues/nfl/athletes/4690171/statistics?lang=en&region=us,true,active,Active,nfl,AB,CA
34.3432,-79.1668,,Point,3056362,football,Shaquille,Leonard,230,230 lbs,74,"6' 2""",27,1995-07-27T07:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nfl/players/full/3056362.png,53,Linebacker,LB,Lake View,South Carolina,United States,11,{api}football/leagues/nfl/seasons/2023/teams/11?lang=en&region=us,{api}football/leagues/nfl/athletes/3056362/statistics?lang=en&region=us,true,active,Active,nfl,SC,US
35.5987,-82.5534,,Point,4361272,football,Eku,Leota,257,257 lbs,76,"6' 4""",24,1999-05-11T07:00:00.000Z,,,46,Linebacker,LB,Asheville,North Carolina,United States,29,{api}football/leagues/nfl/seasons/2023/teams/29?lang=en&region=us,,true,active,Active,nfl,NC,US
35.6672,-80.4696,,Point,3920591,football,Nick,Leverett,310,310 lbs,76,"6' 4""",26,1997-01-11T08:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/3920591.png,60,Guard,G,Salisbury,North Carolina,United States,27,{api}football/leagues/nfl/seasons/2023/teams/27?lang=en&region=us,{api}football/leagues/nfl/athletes/3920591/statistics?lang=en&region=us,true,active,Active,nfl,NC,US
33.989,-83.8994,,Point,2973637,football,Corey,Levin,307,307 lbs,76,"6' 4""",28,1994-08-12T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nfl/players/full/2973637.png,62,Guard,G,Dacula,Georgia,United States,10,{api}football/leagues/nfl/seasons/2023/teams/10?lang=en&region=us,{api}football/leagues/nfl/athletes/2973637/statistics?lang=en&region=us,true,active,Active,nfl,GA,US
41.2797,-72.5951,,Point,4361418,football,Will,Levis,229,229 lbs,76,"6' 4""",24,1999-06-27T07:00:00.000Z,,,8,Quarterback,QB,Madison,Connecticut,United States,10,{api}football/leagues/nfl/seasons/2023/teams/10?lang=en&region=us,,true,active,Active,nfl,CT,US
41.6392,-88.4484,,Point,4248042,football,Jason,Lewan,293,293 lbs,78,"6' 6""",24,1998-10-15T07:00:00.000Z,,,60,Defensive Tackle,DT,Yorkville,Illinois,United States,9,{api}football/leagues/nfl/seasons/2023/teams/9?lang=en&region=us,,true,active,Active,nfl,IL,US
42.3317,-83.048,,Point,3916577,football,Cam,Lewis,183,183 lbs,69,"5' 9""",26,1997-04-13T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3916577.png,39,Cornerback,CB,Detroit,Michigan,United States,2,{api}football/leagues/nfl/seasons/2023/teams/2?lang=en&region=us,{api}football/leagues/nfl/athletes/3916577/statistics?lang=en&region=us,true,active,Active,nfl,MI,US
32.6126,-90.0347,,Point,4362647,football,Damien,Lewis,327,327 lbs,74,"6' 2""",26,1997-03-21T08:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4362647.png,68,Guard,G,Canton,Mississippi,United States,26,{api}football/leagues/nfl/seasons/2023/teams/26?lang=en&region=us,{api}football/leagues/nfl/athletes/4362647/statistics?lang=en&region=us,true,active,Active,nfl,MS,US
42.3317,-83.048,,Point,3045207,football,Jourdan,Lewis,195,195 lbs,70,"5' 10""",27,1995-08-31T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nfl/players/full/3045207.png,2,Cornerback,CB,Detroit,Michigan,United States,6,{api}football/leagues/nfl/seasons/2023/teams/6?lang=en&region=us,{api}football/leagues/nfl/athletes/3045207/statistics?lang=en&region=us,true,active,Active,nfl,MI,US
38.8904,-77.0319,,Point,4040968,football,Terrell,Lewis,262,262 lbs,77,"6' 5""",24,1998-08-25T07:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4040968.png,52,Linebacker,LB,Washington,District of Columbia,United States,3,{api}football/leagues/nfl/seasons/2023/teams/3?lang=en&region=us,{api}football/leagues/nfl/athletes/4040968/statistics?lang=en&region=us,true,active,Active,nfl,DC,US
35.9072,-77.5409,,Point,3040513,football,Tyquan,Lewis,277,277 lbs,75,"6' 3""",28,1995-01-30T08:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nfl/players/full/3040513.png,94,Defensive End,DE,Tarboro,North Carolina,United States,11,{api}football/leagues/nfl/seasons/2023/teams/11?lang=en&region=us,{api}football/leagues/nfl/athletes/3040513/statistics?lang=en&region=us,true,active,Active,nfl,NC,US
42.3668,-71.106,,Point,4361050,football,Isaiah,Likely,235,235 lbs,76,"6' 4""",23,2000-04-18T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4361050.png,80,Tight End,TE,Cambridge,Massachusetts,United States,33,{api}football/leagues/nfl/seasons/2023/teams/33?lang=en&region=us,{api}football/leagues/nfl/athletes/4361050/statistics?lang=en&region=us,true,active,Active,nfl,MA,US
41.807,-91.493,,Point,4360499,football,Tyler,Linderbaum,305,305 lbs,74,"6' 2""",23,2000-04-07T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4360499.png,64,Center,C,Solon,Iowa,United States,33,{api}football/leagues/nfl/seasons/2023/teams/33?lang=en&region=us,{api}football/leagues/nfl/athletes/4360499/statistics?lang=en&region=us,true,active,Active,nfl,IA,US
33.8792,-117.5748,,Point,4240801,football,Tyjon,Lindsey,182,182 lbs,69,"5' 9""",24,1999-01-07T08:00:00.000Z,,,,Wide Receiver,WR,Corona,California,United States,26,{api}football/leagues/nfl/seasons/2023/teams/26?lang=en&region=us,,true,active,Active,nfl,CA,US
42.0432,-71.9043,,Point,4239950,football,Alec,Lindstrom,296,296 lbs,75,"6' 3""",25,1998-07-07T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4239950.png,65,Center,C,Dudley,Massachusetts,United States,6,{api}football/leagues/nfl/seasons/2023/teams/6?lang=en&region=us,,true,active,Active,nfl,MA,US
42.0432,-71.9043,,Point,3672833,football,Chris,Lindstrom,307,307 lbs,75,"6' 3""",26,1997-02-28T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3672833.png,63,Guard,G,Dudley,Massachusetts,United States,1,{api}football/leagues/nfl/seasons/2023/teams/1?lang=en&region=us,{api}football/leagues/nfl/athletes/3672833/statistics?lang=en&region=us,true,active,Active,nfl,MA,US
41.0981,-80.6508,,Point,16864,football,Corey,Linsley,301,301 lbs,75,"6' 3""",31,1991-07-27T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nfl/players/full/16864.png,63,Center,C,Youngstown,Ohio,United States,24,{api}football/leagues/nfl/seasons/2023/teams/24?lang=en&region=us,{api}football/leagues/nfl/athletes/16864/statistics?lang=en&region=us,true,active,Active,nfl,OH,US
33.1016,-96.6745,,Point,4047661,football,Greg,Little,310,310 lbs,77,"6' 5""",25,1997-11-04T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/4047661.png,74,Offensive Tackle,OT,Allen,Texas,United States,34,{api}football/leagues/nfl/seasons/2023/teams/34?lang=en&region=us,{api}football/leagues/nfl/athletes/4047661/statistics?lang=en&region=us,true,active,Active,nfl,TX,US
29.7608,-95.3695,,Point,4242554,football,Walker,Little,309,309 lbs,79,"6' 7""",24,1999-04-01T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4242554.png,72,Offensive Tackle,OT,Houston,Texas,United States,30,{api}football/leagues/nfl/seasons/2023/teams/30?lang=en&region=us,{api}football/leagues/nfl/athletes/4242554/statistics?lang=en&region=us,true,active,Active,nfl,TX,US
32.7395,-116.9951,,Point,2978304,football,Cory,Littleton,225,225 lbs,75,"6' 3""",29,1993-11-18T08:00:00.000Z,2016,https://a.espncdn.com/i/headshots/nfl/players/full/2978304.png,42,Linebacker,LB,Spring Valley,California,United States,34,{api}football/leagues/nfl/seasons/2023/teams/34?lang=en&region=us,{api}football/leagues/nfl/athletes/2978304/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
32.6409,-117.0843,,Point,4243256,football,Devin,Lloyd,235,235 lbs,75,"6' 3""",24,1998-09-30T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4243256.png,33,Linebacker,LB,Chula Vista,California,United States,30,{api}football/leagues/nfl/seasons/2023/teams/30?lang=en&region=us,{api}football/leagues/nfl/athletes/4243256/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
38.9144,-94.3755,,Point,3924327,football,Drew,Lock,228,228 lbs,76,"6' 4""",26,1996-11-10T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3924327.png,2,Quarterback,QB,Lee's Summit,Missouri,United States,26,{api}football/leagues/nfl/seasons/2023/teams/26?lang=en&region=us,{api}football/leagues/nfl/athletes/3924327/statistics?lang=en&region=us,true,active,Active,nfl,MO,US
30.0861,-94.1013,,Point,3929850,football,P.J.,Locke,202,202 lbs,70,"5' 10""",26,1997-02-12T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3929850.png,6,Safety,S,Beaumont,Texas,United States,7,{api}football/leagues/nfl/seasons/2023/teams/7?lang=en&region=us,{api}football/leagues/nfl/athletes/3929850/statistics?lang=en&region=us,true,active,Active,nfl,TX,US
36.1501,-95.9935,,Point,2577327,football,Tyler,Lockett,182,182 lbs,70,"5' 10""",30,1992-09-28T07:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nfl/players/full/2577327.png,16,Wide Receiver,WR,Tulsa,Oklahoma,United States,26,{api}football/leagues/nfl/seasons/2023/teams/26?lang=en&region=us,{api}football/leagues/nfl/athletes/2577327/statistics?lang=en&region=us,true,active,Active,nfl,OK,US
34.2871,-118.8822,,Point,4426502,football,Drake,London,213,213 lbs,76,"6' 4""",21,2001-07-24T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4426502.png,5,Wide Receiver,WR,Moorpark,California,United States,1,{api}football/leagues/nfl/seasons/2023/teams/1?lang=en&region=us,{api}football/leagues/nfl/athletes/4426502/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
40.6924,-89.588,,Point,4376288,football,LaCale,London,316,316 lbs,77,"6' 5""",25,1997-08-05T07:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4376288.png,63,Defensive End,DE,Peoria,Illinois,United States,1,{api}football/leagues/nfl/seasons/2023/teams/1?lang=en&region=us,,true,active,Active,nfl,IL,US
42.9803,-70.9476,,Point,4239944,football,Hunter,Long,253,253 lbs,77,"6' 5""",24,1998-08-19T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4239944.png,84,Tight End,TE,Exeter,New Hampshire,United States,14,{api}football/leagues/nfl/seasons/2023/teams/14?lang=en&region=us,{api}football/leagues/nfl/athletes/4239944/statistics?lang=en&region=us,true,active,Active,nfl,NH,US
39.1271,-84.5144,,Point,3916074,football,David,Long Jr.,227,227 lbs,71,"5' 11""",26,1996-10-12T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3916074.png,51,Linebacker,LB,Cincinnati,Ohio,United States,15,{api}football/leagues/nfl/seasons/2023/teams/15?lang=en&region=us,{api}football/leagues/nfl/athletes/3916074/statistics?lang=en&region=us,true,active,Active,nfl,OH,US
34.0536,-118.2454,,Point,4046536,football,David,Long Jr.,196,196 lbs,71,"5' 11""",25,1998-02-06T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/4046536.png,24,Cornerback,CB,Los Angeles,California,United States,13,{api}football/leagues/nfl/seasons/2023/teams/13?lang=en&region=us,{api}football/leagues/nfl/athletes/4046536/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
33.4255,-111.9372,,Point,4040805,football,Roy,Lopez,318,318 lbs,74,"6' 2""",25,1997-08-07T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4040805.png,91,Defensive Tackle,DT,Tempe,Arizona,United States,34,{api}football/leagues/nfl/seasons/2023/teams/34?lang=en&region=us,{api}football/leagues/nfl/athletes/4040805/statistics?lang=en&region=us,true,active,Active,nfl,AZ,US
37.4701,-96.2643,,Point,4035798,football,Isaiahh,Loudermilk,293,293 lbs,79,"6' 7""",25,1997-10-10T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4035798.png,92,Defensive Tackle,DT,Howard,Kansas,United States,23,{api}football/leagues/nfl/seasons/2023/teams/23?lang=en&region=us,{api}football/leagues/nfl/athletes/4035798/statistics?lang=en&region=us,true,active,Active,nfl,KS,US
39.0831,-74.8255,,Point,2565971,football,Rick,Lovato,249,249 lbs,74,"6' 2""",30,1992-09-09T07:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nfl/players/full/2565971.png,45,Long Snapper,LS,Middle Twp,New Jersey,United States,21,{api}football/leagues/nfl/seasons/2023/teams/21?lang=en&region=us,{api}football/leagues/nfl/athletes/2565971/statistics?lang=en&region=us,true,active,Active,nfl,NJ,US
35.3673,-119.0189,,Point,4036378,football,Jordan,Love,219,219 lbs,76,"6' 4""",24,1998-11-02T08:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4036378.png,10,Quarterback,QB,Bakersfield,California,United States,9,{api}football/leagues/nfl/seasons/2023/teams/9?lang=en&region=us,{api}football/leagues/nfl/athletes/4036378/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
41.8633,-87.8801,,Point,4046675,football,Julian,Love,195,195 lbs,71,"5' 11""",25,1998-03-19T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/4046675.png,20,Safety,S,Westchester,Illinois,United States,26,{api}football/leagues/nfl/seasons/2023/teams/26?lang=en&region=us,{api}football/leagues/nfl/athletes/4046675/statistics?lang=en&region=us,true,active,Active,nfl,IL,US
40.6758,-73.5098,,Point,3118906,football,John,Lovett,234,234 lbs,74,"6' 2""",27,1996-04-25T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3118906.png,46,Fullback,FB,Wantagh,New York,United States,15,{api}football/leagues/nfl/seasons/2023/teams/15?lang=en&region=us,{api}football/leagues/nfl/athletes/3118906/statistics?lang=en&region=us,true,active,Active,nfl,NY,US
